Z_PK,Z_ENT,Z_OPT,ZKIND,ZMETADATA,ZTAG,ZHASPROCESS,ZBILLCYCLEEND,ZTIMESTAMP,ZWIFIIN,ZWIFIOUT,ZWWANIN,ZWWANOUT
166566,5,47,0,0,1,811,,2023-02-05 22:14:44.449991,0.0,0.0,26787.0,60428.0
166601,5,1,0,0,1,143,,2023-01-22 12:01:53.463915,0.0,0.0,4829687113.0,32198688.0
166608,5,1,0,0,1,202,,2023-01-22 20:17:57.807466,0.0,0.0,1506044.0,180021.0
166629,5,1,0,0,1,813,,2023-01-22 11:50:07.715564,0.0,0.0,465039371.0,3502501.0
166649,5,8,0,0,1,128,,2023-02-06 06:01:29.250514,0.0,0.0,28441.0,25705.0
166650,5,2,0,0,1,579,,2023-02-06 08:40:56.470617,0.0,0.0,4015594.0,47688.0
166651,5,31,0,0,1,588,,2023-02-06 08:48:03.570217,0.0,0.0,28303.0,13926.0
166652,5,37,0,0,1,589,,2023-02-06 08:48:06.630382,0.0,0.0,4841690.0,539547.0
166653,5,16,0,0,1,197,,2023-02-06 10:28:57.259129,0.0,0.0,65970.0,26750.0
166654,5,222,0,0,1,55,,2023-02-06 10:30:41.982917,0.0,0.0,1278951.0,673006.0
166655,5,12,0,0,1,56,,2023-02-06 10:48:39.433647,0.0,0.0,3286.0,2896.0
166656,5,55,0,0,1,94,,2023-02-06 10:48:39.232829,0.0,0.0,1086321.0,139994.0
166657,5,2,0,0,1,219,,2023-02-06 11:02:30.573920,0.0,0.0,10450.0,2595.0
166658,5,18,0,0,1,67,,2023-02-06 11:03:04.682175,0.0,0.0,14537.0,5517.0
166659,5,17,0,0,1,372,,2023-02-06 11:03:06.743527,0.0,0.0,179154.0,41218.0
166660,5,28,0,0,1,259,,2023-02-06 12:55:10.416806,0.0,0.0,47701.0,18007.0
166661,5,45,0,0,1,260,,2023-02-06 12:55:20.515850,0.0,0.0,18530416.0,746223.0
166662,5,3,0,0,1,234,,2023-02-06 13:14:56.766926,0.0,0.0,4005.0,2056.0
166663,5,2,0,0,1,896,,2023-02-06 13:26:46.649458,0.0,0.0,30032.0,5752.0
166664,5,3,0,0,1,667,,2023-02-06 13:26:48.808882,0.0,0.0,58524.0,11063.0
166665,5,2,0,0,1,844,,2023-02-06 13:29:43.721636,0.0,0.0,27146.0,7845.0
166666,5,7,0,0,1,100,,2023-02-06 13:30:00.955097,0.0,0.0,102789.0,34240.0
166667,5,2,0,0,1,911,,2023-02-06 13:30:16.045746,0.0,0.0,30455.0,21244.0
166668,5,2,0,0,1,904,,2023-02-06 13:30:14.466331,0.0,0.0,20155.0,4400.0
166669,5,3,0,0,1,553,,2023-02-06 13:30:20.224213,0.0,0.0,28620.0,5827.0
166670,5,12,0,0,1,145,,2023-02-06 13:31:09.298805,0.0,0.0,80992.0,27579.0
166671,5,3,0,0,1,189,,2023-02-06 13:37:15.894724,0.0,0.0,2758.0,1025.0
166672,5,2,0,0,1,473,,2023-02-06 13:37:19.213367,0.0,0.0,4458.0,4172.0
166673,5,3,0,0,1,853,,2023-02-06 13:37:21.678980,0.0,0.0,76378.0,32134.0
166674,5,2,0,0,1,149,,2023-02-06 14:00:57.812770,0.0,0.0,1157.0,338.0
166675,5,9,0,0,1,559,,2023-02-06 14:01:24.525148,0.0,0.0,1867.0,1299.0
166676,5,2,0,0,1,695,,2023-02-06 14:01:24.950182,0.0,0.0,27672.0,18498.0
166677,5,2,0,0,1,151,,2023-02-06 14:01:30.408634,0.0,0.0,18328.0,6742.0
166678,5,22,0,0,1,221,,2023-02-06 14:42:24.021597,0.0,0.0,60036.0,52845.0
166679,5,20,0,0,1,46,,2023-02-06 14:42:23.082315,0.0,0.0,96743.0,26900.0
166680,5,4,0,0,1,572,,2023-02-06 14:44:55.018280,0.0,0.0,69514.0,5468.0
166681,5,2,0,0,1,893,,2023-02-06 14:44:55.915870,0.0,0.0,24378.0,5148.0
166682,5,2,0,0,1,757,,2023-02-06 14:44:54.620086,0.0,0.0,547.0,203.0
166683,5,3,0,0,1,806,,2023-02-06 14:45:07.228009,0.0,0.0,946.0,506.0
166684,5,8,0,0,1,106,,2023-02-06 14:45:09.193441,0.0,0.0,34775.0,17131.0
166685,5,3,0,0,1,894,,2023-02-06 14:45:38.276690,0.0,0.0,22835.0,10534.0
166686,5,86,0,0,1,76,,2023-02-06 16:19:55.499932,0.0,0.0,587062.0,348282.0
166687,5,10,0,0,1,248,,2023-02-06 16:20:25.113066,0.0,0.0,1951.0,2120.0
166688,5,5,0,0,1,830,,2023-02-06 16:23:29.627670,0.0,0.0,24613.0,7320.0
166689,5,19,0,0,1,57,,2023-02-06 16:28:13.688118,0.0,0.0,175726.0,60426.0
166690,5,5,0,0,1,945,,2023-02-06 16:30:46.714797,0.0,0.0,124778.0,68547.0
166691,5,30,0,0,1,797,,2023-02-06 16:30:45.360631,0.0,0.0,21704.0,9923.0
166692,5,28,0,0,1,798,,2023-02-06 16:30:45.715940,0.0,0.0,3084618.0,492919.0
166693,5,247,0,0,1,47,,2023-02-06 16:30:50.669974,0.0,0.0,1637456.0,9099071.0
166694,5,2,0,0,1,801,,2023-02-06 16:30:50.663172,0.0,0.0,8401.0,3018.0
166695,5,15,0,0,1,96,,2023-02-06 16:41:55.943453,0.0,0.0,1946628.0,244351.0
166696,5,23,0,0,1,70,,2023-02-06 16:41:54.910717,0.0,0.0,80965.0,109949.0
166697,5,115,0,0,1,158,,2023-02-06 16:44:13.655743,0.0,0.0,134013.0,68015.0
166698,5,5,0,0,1,188,,2023-02-06 16:44:16.404539,0.0,0.0,89494.0,19441.0
166699,5,1160,0,0,1,827,,2023-02-06 16:44:17.348800,0.0,0.0,2713623998.0,31127429.0
166700,5,14,0,0,1,161,,2023-02-06 16:44:16.469298,0.0,0.0,230680.0,143111.0
166701,5,1,0,0,1,840,,2023-02-06 16:44:19.356310,0.0,0.0,407.0,203.0
166702,5,27,0,0,1,675,,2023-02-06 16:44:23.288344,0.0,0.0,89810.0,82145.0
166703,5,1,0,0,1,841,,2023-02-06 16:44:23.221705,0.0,0.0,7228.0,2329.0
166704,5,4,0,0,1,731,,2023-02-06 17:03:56.067423,0.0,0.0,54425.0,28878.0
166705,5,9,0,0,1,124,,2023-02-06 17:11:55.197099,0.0,0.0,2749.0,1431.0
166706,5,6,0,0,1,108,,2023-02-06 17:12:02.340460,0.0,0.0,45839.0,22986.0
166707,5,24,0,0,1,125,,2023-02-06 17:12:28.899626,0.0,0.0,1304085.0,46705917.0
166708,5,9,0,0,1,168,,2023-02-06 17:27:24.880752,0.0,0.0,13928.0,6512.0
166709,5,31,0,0,1,170,,2023-02-06 17:27:25.070610,0.0,0.0,1482688.0,633299.0
166710,5,6,0,0,1,107,,2023-02-06 17:27:29.210140,0.0,0.0,86083.0,32730.0
166711,5,4,0,0,1,169,,2023-02-06 17:27:27.554201,0.0,0.0,12034.0,5828.0
166712,5,6,0,0,1,832,,2023-02-06 17:27:29.516836,0.0,0.0,127359.0,43266.0
166713,5,1,0,0,1,794,,2023-02-06 17:27:33.461622,0.0,0.0,8127.0,3520.0
166714,5,3,0,0,1,567,,2023-02-06 17:35:36.976816,0.0,0.0,42692.0,8577.0
166715,5,198,0,0,1,39,,2023-02-06 17:36:36.538045,0.0,0.0,580512.0,1041586.0
166716,5,8,0,0,1,95,,2023-02-06 17:38:44.214976,0.0,0.0,8192.0,3620.0
166717,5,2,0,0,1,99,,2023-02-06 17:38:51.205234,0.0,0.0,14528.0,19275.0
166718,5,2,0,0,1,418,,2023-02-06 18:07:36.080700,0.0,0.0,8090.0,2503.0
166719,5,5,0,0,1,392,,2023-02-06 18:28:38.753763,0.0,0.0,90015.0,14764.0
166720,5,10,0,0,1,156,,2023-02-06 18:29:08.533746,0.0,0.0,125712.0,28659.0
166721,5,11,0,0,1,144,,2023-02-06 18:29:13.039347,0.0,0.0,34569.0,30834.0
166722,5,12,0,0,1,430,,2023-02-06 18:29:15.339559,0.0,0.0,6260.0,2128.0
166723,5,17,0,0,1,889,,2023-02-06 18:29:16.115753,0.0,0.0,229952.0,84800.0
166724,5,19,0,0,1,369,,2023-02-06 18:29:16.332723,0.0,0.0,264614.0,76862.0
166725,5,12,0,0,1,845,,2023-02-06 18:29:37.281598,0.0,0.0,86101.0,50592.0
166726,5,4,0,0,1,41,,2023-02-06 18:29:37.295192,0.0,0.0,368.0,240.0
166727,5,14,0,0,1,42,,2023-02-06 18:29:39.232394,0.0,0.0,261693.0,107323.0
166728,5,8,0,0,1,890,,2023-02-06 18:29:37.165758,0.0,0.0,135919.0,20320.0
166729,5,12,0,0,1,66,,2023-02-06 18:29:39.603660,0.0,0.0,314430.0,86594.0
166730,5,31,0,0,1,52,,2023-02-06 18:32:15.874548,0.0,0.0,6563858.0,195832.0
166731,5,27,0,0,1,35,,2023-02-06 18:37:14.257357,0.0,0.0,95556.0,88916.0
166732,5,4,0,0,1,884,,2023-02-06 18:52:31.062977,0.0,0.0,108382.0,34518.0
166733,5,1,0,0,1,946,,2023-02-06 19:02:21.460302,0.0,0.0,966.0,311.0
166734,5,2,0,0,1,947,,2023-02-06 19:02:23.267972,0.0,0.0,27044.0,5052.0
166735,5,2,0,0,1,886,,2023-02-06 19:02:22.188356,0.0,0.0,20581.0,16273.0
166736,5,3,0,0,1,511,,2023-02-06 19:17:08.350300,0.0,0.0,40038.0,21868.0
166737,5,9,0,0,1,91,,2023-02-06 19:34:46.627457,0.0,0.0,56540.0,44333.0
166738,5,3,0,0,1,431,,2023-02-06 19:35:20.878641,0.0,0.0,26514.0,8859.0
166739,5,1,0,0,1,851,,2023-02-06 19:52:55.305177,0.0,0.0,500.0,193.0
166740,5,1,0,0,1,849,,2023-02-06 19:52:56.831517,0.0,0.0,16175.0,2534.0
166741,5,42,0,0,1,54,,2023-02-06 19:52:54.711015,0.0,0.0,749338.0,154547.0
166742,5,7,0,0,1,834,,2023-02-06 19:53:25.788034,0.0,0.0,56479.0,17833.0
166743,5,2,0,0,1,348,,2023-02-06 19:53:30.099720,0.0,0.0,6092.0,4519.0
166744,5,1,0,0,1,387,,2023-02-06 19:53:55.222200,0.0,0.0,11025.0,3736.0
166745,5,2,0,0,1,628,,2023-02-06 20:00:15.861689,0.0,0.0,3517.0,2761.0
166746,5,2,0,0,1,63,,2023-02-06 20:03:03.713373,0.0,0.0,143.0,420.0
166747,5,3,0,0,1,69,,2023-02-06 20:03:36.279624,0.0,0.0,37962.0,23296.0
166748,5,5,0,0,1,87,,2023-02-06 20:05:12.976660,0.0,0.0,145676.0,58832.0
166749,5,3,0,0,1,64,,2023-02-06 20:05:11.454809,0.0,0.0,1449.0,489.0
166750,5,6,0,0,1,65,,2023-02-06 20:05:12.970961,0.0,0.0,129842.0,47416.0
166751,5,2,0,0,1,301,,2023-02-06 20:05:11.579903,0.0,0.0,184.0,120.0
166752,5,2,0,0,1,943,,2023-02-06 20:05:13.044344,0.0,0.0,10210.0,2234.0
166753,5,2,0,0,1,86,,2023-02-06 20:05:11.467489,0.0,0.0,1096.0,406.0
166754,5,1,0,0,1,386,,2023-02-06 20:05:14.598300,0.0,0.0,198.0,70.0
166755,5,2,0,0,1,581,,2023-02-06 20:05:17.561590,0.0,0.0,10365.0,12985.0
166756,5,1,0,0,1,388,,2023-02-06 20:05:47.580928,0.0,0.0,11469.0,5593.0
166757,5,1,0,0,1,235,,2023-02-06 20:06:44.233794,0.0,0.0,7474.0,6672.0
166758,5,1,0,0,1,121,,2023-02-06 20:08:49.177197,0.0,0.0,11139.0,2249.0
166759,5,3,0,0,1,109,,2023-02-06 20:09:06.171996,0.0,0.0,48108.0,10138.0
166760,5,7,0,0,1,111,,2023-02-06 20:09:15.924240,0.0,0.0,147553.0,20759.0
166761,5,1,0,0,1,185,,2023-02-06 20:09:45.480813,0.0,0.0,7120.0,2916.0
166762,5,6,0,0,1,36,,2023-02-06 21:00:16.100198,0.0,0.0,5187.0,2002.0
166763,5,16,0,0,1,78,,2023-02-06 21:00:18.460219,0.0,0.0,15063.0,5229.0
166764,5,22,0,0,1,848,,2023-02-06 21:00:18.812929,0.0,0.0,668228.0,150185.0
166765,5,9,0,0,1,847,,2023-02-06 21:00:17.496598,0.0,0.0,146409.0,46450.0
166766,5,13,0,0,1,499,,2023-02-06 21:00:22.198207,0.0,0.0,165866.0,47278.0
166767,5,14,0,0,1,944,,2023-02-06 21:04:25.420283,0.0,0.0,3373474.0,100756.0
166768,5,133,0,0,1,33,,2023-02-06 21:04:25.435777,0.0,0.0,128196.0,112159.0
166769,5,162,0,0,1,44,,2023-02-06 21:32:20.072755,0.0,0.0,25798.0,24096.0
166770,5,55,0,0,1,43,,2023-02-06 21:32:20.089046,0.0,0.0,517350.0,109226.0
166771,5,2,0,0,1,814,,2023-02-06 21:32:54.588564,0.0,0.0,0.0,2828.0
166772,5,137,0,0,1,811,,2023-02-06 22:31:14.357668,0.0,0.0,5868546.0,955596.0
166773,5,204,0,0,1,73,,2023-02-06 22:32:24.828991,0.0,0.0,150233494.0,6183722.0
166774,5,54,0,0,1,50,,2023-02-06 22:32:23.409222,0.0,0.0,25906.0,21056.0
166775,5,6,0,0,1,895,,2023-02-06 22:32:33.940702,0.0,0.0,275477.0,98818.0
166776,5,3,0,0,1,223,,2023-02-06 22:32:38.824479,0.0,0.0,360.0,144.0
166811,5,1,0,0,1,133,,2022-11-17 09:18:10.191651,0.0,0.0,6289005.0,17155238.0
166847,5,1,0,0,1,470,,2022-06-15 09:10:07.242432,0.0,0.0,15538.0,5939.0
166848,5,1,0,0,1,471,,2022-06-15 09:10:09.237884,0.0,0.0,1332191.0,139456.0
166889,5,1,0,0,1,396,,2023-02-06 23:28:03.800772,0.0,0.0,1215.0,498.0
166890,5,7,0,0,1,373,,2023-02-07 08:01:36.806599,0.0,0.0,5933.0,2714.0
166891,5,80,0,0,1,552,,2023-02-07 08:01:38.565922,0.0,0.0,98409.0,70923.0
166892,5,2,0,0,1,874,,2023-02-07 08:01:42.525041,0.0,0.0,39234.0,11042.0
166893,5,61,0,0,1,48,,2023-02-07 08:22:44.496468,0.0,0.0,35992625.0,1806711.0
166894,5,29,0,0,1,134,,2023-02-07 08:22:43.930008,0.0,0.0,19041.0,12189.0
166895,5,2,0,0,1,899,,2023-02-07 08:22:47.809034,0.0,0.0,18008.0,24690.0
166896,5,3,0,0,1,218,,2023-02-07 08:22:46.807786,0.0,0.0,4070.0,3318.0
166897,5,17,0,0,1,897,,2023-02-07 08:22:47.086709,0.0,0.0,169718.0,43401.0
166898,5,5,0,0,1,58,,2023-02-07 08:23:04.631342,0.0,0.0,37204.0,10657.0
166899,5,3,0,0,1,231,,2023-02-07 08:23:19.572555,0.0,0.0,3074.0,1345.0
166900,5,1,0,0,1,887,,2023-02-07 08:23:21.151611,0.0,0.0,62236.0,24332.0
166901,5,3,0,0,1,632,,2023-02-07 08:23:21.019492,0.0,0.0,138234.0,90596.0
166902,5,5,0,0,1,842,,2023-02-07 08:30:12.858055,0.0,0.0,10844.0,11364.0
166903,5,15,0,0,1,237,,2023-02-07 08:35:17.313007,0.0,0.0,87890.0,54244.0
166904,5,11,0,0,1,837,,2023-02-07 08:38:49.646243,0.0,0.0,975119.0,194937.0
166905,5,19,0,0,1,589,,2023-02-07 08:49:04.200044,0.0,0.0,1918688.0,426658.0
166906,5,17,0,0,1,588,,2023-02-07 08:49:01.491419,0.0,0.0,19626.0,9373.0
166907,5,3,0,0,1,903,,2023-02-07 08:56:42.226743,0.0,0.0,18119.0,24600.0
166908,5,10,0,0,1,374,,2023-02-07 08:56:42.354029,0.0,0.0,114578.0,49980.0
166909,5,3,0,0,1,892,,2023-02-07 09:01:30.762606,0.0,0.0,12054.0,2424.0
166910,5,5,0,0,1,569,,2023-02-07 09:01:53.129821,0.0,0.0,15193.0,19431.0
166911,5,179,0,0,1,55,,2023-02-07 10:38:40.283397,0.0,0.0,1401128.0,1040852.0
166912,5,21,0,0,1,56,,2023-02-07 11:15:34.940678,0.0,0.0,6423.0,5296.0
166913,5,39,0,0,1,94,,2023-02-07 11:16:11.529328,0.0,0.0,776845.0,133425.0
166914,5,9,0,0,1,84,,2023-02-07 12:38:58.425512,0.0,0.0,149190.0,80871.0
166915,5,9,0,0,1,117,,2023-02-07 13:28:18.074325,0.0,0.0,83671.0,28696.0
166916,5,3,0,0,1,667,,2023-02-07 13:30:15.551469,0.0,0.0,58280.0,10509.0
166917,5,67,0,0,1,259,,2023-02-07 13:48:53.682472,0.0,0.0,75441.0,29861.0
166918,5,140,0,0,1,260,,2023-02-07 13:48:55.654204,0.0,0.0,168538309.0,1909101.0
166919,5,1,0,0,1,904,,2023-02-07 13:48:55.240626,0.0,0.0,13080.0,2311.0
166920,5,1,0,0,1,865,,2023-02-07 13:52:49.836432,0.0,0.0,536.0,220.0
166921,5,12,0,0,1,46,,2023-02-07 14:53:32.117038,0.0,0.0,66604.0,15852.0
166922,5,66,0,0,1,221,,2023-02-07 14:53:31.657674,0.0,0.0,223316.0,257351.0
166923,5,17,0,0,1,572,,2023-02-07 14:54:18.668317,0.0,0.0,387961.0,62619.0
166924,5,1,0,0,1,245,,2023-02-07 14:54:29.898399,0.0,0.0,1320.0,463.0
166925,5,1,0,0,1,246,,2023-02-07 14:55:00.527894,0.0,0.0,274169.0,28199.0
166926,5,14,0,0,1,82,,2023-02-07 14:55:05.670277,0.0,0.0,8395046.0,141543.0
166927,5,2,0,0,1,189,,2023-02-07 15:10:20.611110,0.0,0.0,2262.0,842.0
166928,5,2,0,0,1,473,,2023-02-07 15:10:23.420197,0.0,0.0,3266.0,2782.0
166929,5,2,0,0,1,853,,2023-02-07 15:10:26.509800,0.0,0.0,46816.0,8614.0
166930,5,5,2,0,1,142,,2023-02-07 15:27:09.195611,0.0,0.0,6797094.0,64015.0
166931,5,5,0,0,1,74,,2023-02-07 15:32:53.014275,0.0,0.0,48625.0,34116.0
166932,5,5,0,0,1,106,,2023-02-07 15:32:58.276555,0.0,0.0,194920.0,23060.0
166933,5,12,0,0,1,105,,2023-02-07 15:32:57.634284,0.0,0.0,67679.0,60615.0
166934,5,2,0,0,1,896,,2023-02-07 15:33:07.432180,0.0,0.0,29626.0,5718.0
166935,5,2,0,0,1,665,,2023-02-07 15:42:08.686563,0.0,0.0,7549.0,3883.0
166936,5,3,0,0,1,81,,2023-02-07 15:42:08.680195,0.0,0.0,1394901.0,55053.0
166937,5,19,0,0,1,67,,2023-02-07 15:46:45.435925,0.0,0.0,12282.0,4898.0
166938,5,18,0,0,1,372,,2023-02-07 15:47:04.019687,0.0,0.0,302326.0,69258.0
166939,5,2,0,0,1,100,,2023-02-07 16:38:41.413073,0.0,0.0,34734.0,11955.0
166940,5,29,0,0,1,158,,2023-02-07 17:01:33.104371,0.0,0.0,21508.0,8839.0
166941,5,169,0,0,1,39,,2023-02-07 19:12:25.392770,0.0,0.0,429500.0,939527.0
166942,5,7,0,0,1,76,,2023-02-07 19:21:08.213520,0.0,0.0,56124.0,29647.0
166943,5,8,0,0,1,845,,2023-02-07 19:39:30.835052,0.0,0.0,55270.0,37886.0
166944,5,188,0,0,1,47,,2023-02-07 19:39:49.487232,0.0,0.0,3021996.0,1403864.0
166945,5,12,0,0,1,128,,2023-02-07 19:53:31.613833,0.0,0.0,48791.0,69709.0
166946,5,3,0,0,1,857,,2023-02-07 19:53:30.557381,0.0,0.0,19069.0,20414.0
166947,5,11,0,0,1,57,,2023-02-07 19:53:46.427342,0.0,0.0,81623.0,25575.0
166948,5,10,0,0,1,392,,2023-02-07 19:53:50.212551,0.0,0.0,95799.0,24996.0
166949,5,9,0,0,1,391,,2023-02-07 19:53:54.556659,0.0,0.0,476922.0,74435.0
166950,5,10,0,0,1,95,,2023-02-07 19:54:04.418230,0.0,0.0,7530.0,3493.0
166951,5,3,0,0,1,418,,2023-02-07 19:54:02.675509,0.0,0.0,15749.0,4864.0
166952,5,1,0,0,1,886,,2023-02-07 19:54:20.857253,0.0,0.0,22826.0,16393.0
166953,5,2,0,0,1,366,,2023-02-07 19:55:41.173947,0.0,0.0,9184.0,4155.0
166954,5,17,0,0,1,96,,2023-02-07 19:56:01.736584,0.0,0.0,3220372.0,324805.0
166955,5,2,0,0,1,93,,2023-02-07 20:05:33.178608,0.0,0.0,0.0,1144.0
166956,5,29,0,0,1,248,,2023-02-07 20:05:36.213931,0.0,0.0,18471.0,26255.0
166957,5,2,0,0,1,92,,2023-02-07 20:05:36.515405,0.0,0.0,1161.0,1974.0
166958,5,31,0,0,1,369,,2023-02-07 20:06:18.126959,0.0,0.0,324133.0,249721.0
166959,5,16,0,0,1,430,,2023-02-07 20:06:24.549535,0.0,0.0,7576.0,2764.0
166960,5,20,0,0,1,889,,2023-02-07 20:06:28.429209,0.0,0.0,257465.0,134799.0
166961,5,6,0,0,1,252,,2023-02-07 20:07:21.174876,0.0,0.0,2935347.0,53685.0
166962,5,7,0,0,1,628,,2023-02-07 20:09:41.754194,0.0,0.0,14355.0,10851.0
166963,5,1,0,0,1,553,,2023-02-07 20:13:16.180105,0.0,0.0,18261.0,3010.0
166964,5,12,0,0,1,675,,2023-02-07 20:16:41.200783,0.0,0.0,29664.0,28941.0
166965,5,406,0,0,1,827,,2023-02-07 20:16:41.190788,0.0,0.0,879768870.0,10216745.0
166966,5,16,0,0,1,161,,2023-02-07 20:16:41.198153,0.0,0.0,171788.0,198337.0
166967,5,26,0,0,1,145,,2023-02-07 21:07:26.162855,0.0,0.0,136320.0,49403.0
166968,5,101,0,0,1,33,,2023-02-07 21:12:26.135766,0.0,0.0,46960.0,46130.0
166969,5,29,0,0,1,52,,2023-02-07 21:12:27.478942,0.0,0.0,1353223.0,77002.0
166970,5,3,0,0,1,72,,2023-02-07 21:12:33.918395,0.0,0.0,3452.0,4341.0
167047,5,1,0,0,1,402,,2023-01-01 19:45:31.432975,0.0,0.0,677900.0,336277.0
167094,5,1,0,0,1,891,,2022-11-17 09:25:27.595416,0.0,0.0,82205.0,37743.0
167111,5,8,0,0,1,34,,2023-02-07 23:53:07.054288,0.0,0.0,54592.0,15335.0
167112,5,57,0,0,1,124,,2023-02-08 08:31:01.651244,0.0,0.0,25675.0,9600.0
167113,5,83,0,0,1,125,,2023-02-08 08:31:05.224109,0.0,0.0,1423991.0,28164819.0
167114,5,195,0,0,1,44,,2023-02-08 08:36:58.826918,0.0,0.0,28397.0,22511.0
167115,5,5,0,0,1,695,,2023-02-08 08:38:07.741455,0.0,0.0,47911.0,24803.0
167116,5,14,0,0,1,559,,2023-02-08 08:38:06.594004,0.0,0.0,2356.0,2952.0
167117,5,5,0,0,1,66,,2023-02-08 08:38:09.358449,0.0,0.0,223826.0,88060.0
167118,5,26,0,0,1,897,,2023-02-08 08:38:10.465297,0.0,0.0,150521.0,85938.0
167119,5,89,0,0,1,552,,2023-02-08 08:40:27.056326,0.0,0.0,93005.0,87086.0
167120,5,108,0,0,1,43,,2023-02-08 08:41:30.505018,0.0,0.0,697545.0,316162.0
167121,5,5,0,0,1,41,,2023-02-08 08:41:31.118177,0.0,0.0,460.0,300.0
167122,5,13,0,0,1,42,,2023-02-08 08:41:34.097968,0.0,0.0,256586.0,96832.0
167123,5,141,0,0,1,50,,2023-02-08 08:42:45.719259,0.0,0.0,60396.0,36603.0
167124,5,569,0,0,1,73,,2023-02-08 08:42:48.148144,0.0,0.0,776630285.0,18585835.0
167125,5,11,0,0,1,197,,2023-02-08 08:43:40.485463,0.0,0.0,41659.0,15331.0
167126,5,139,0,0,1,811,,2023-02-08 08:43:51.549540,0.0,0.0,136952.0,109275.0
167127,5,5,0,0,1,830,,2023-02-08 08:44:56.940776,0.0,0.0,23568.0,6824.0
167128,5,30,0,0,1,837,,2023-02-08 08:44:56.920496,0.0,0.0,3603443.0,623721.0
167129,5,60,0,0,1,589,,2023-02-08 08:50:34.803983,0.0,0.0,5063720.0,907612.0
167130,5,58,0,0,1,588,,2023-02-08 08:50:34.328885,0.0,0.0,47443.0,22932.0
167131,5,16,0,0,1,70,,2023-02-08 08:57:19.405473,0.0,0.0,103829.0,53435.0
167132,5,21,0,0,1,798,,2023-02-08 09:04:36.742560,0.0,0.0,4029941.0,1267295.0
167133,5,24,0,0,1,797,,2023-02-08 09:04:35.623059,0.0,0.0,18123.0,8517.0
167134,5,4,0,0,1,800,,2023-02-08 09:04:39.809879,0.0,0.0,5987.0,4598.0
167135,5,2,0,0,1,945,,2023-02-08 09:04:39.489075,0.0,0.0,30920.0,27908.0
167136,5,3,0,0,1,844,,2023-02-08 09:10:29.854087,0.0,0.0,38323.0,12275.0
167137,5,10,0,0,1,144,,2023-02-08 09:11:48.861085,0.0,0.0,27427.0,21913.0
167138,5,14,0,0,1,219,,2023-02-08 09:26:59.348195,0.0,0.0,69839.0,57140.0
167139,5,16,0,0,1,223,,2023-02-08 09:29:17.127294,0.0,0.0,1920.0,768.0
167140,5,27,0,0,1,119,,2023-02-08 09:32:24.341606,0.0,0.0,172871.0,91817.0
167141,5,4,0,0,1,267,,2023-02-08 09:32:35.159557,0.0,0.0,0.0,2912.0
167142,5,8,0,0,1,911,,2023-02-08 09:32:45.452636,0.0,0.0,507875.0,42450.0
167143,5,2,0,0,1,891,,2023-02-08 09:33:23.204625,0.0,0.0,9579.0,4079.0
167144,5,2,0,0,1,548,,2023-02-08 09:34:25.003334,0.0,0.0,12562.0,2724.0
167145,5,1,0,0,1,149,,2023-02-08 09:53:17.719321,0.0,0.0,341.0,140.0
167146,5,1,0,0,1,151,,2023-02-08 09:53:20.783556,0.0,0.0,9188.0,3645.0
167147,5,1,0,0,1,508,,2023-02-08 10:17:32.414490,0.0,0.0,456.0,124.0
167148,5,1,0,0,1,838,,2023-02-08 10:17:38.959175,0.0,0.0,10884.0,2084.0
167149,5,2,0,0,1,431,,2023-02-08 10:18:03.301258,0.0,0.0,17935.0,6518.0
167150,5,2,0,0,1,91,,2023-02-08 10:18:05.384815,0.0,0.0,33411.0,25625.0
167151,5,8,0,0,1,944,,2023-02-08 11:10:16.349391,0.0,0.0,1747494.0,65825.0
167152,5,307,0,0,1,55,,2023-02-08 11:11:07.945665,0.0,0.0,2606397.0,684162.0
167153,5,118,0,0,1,185,,2023-02-08 11:14:00.552173,0.0,0.0,108838923.0,2741456.0
167154,5,65,0,0,1,94,,2023-02-08 11:32:29.832608,0.0,0.0,1109741.0,160748.0
167155,5,24,0,0,1,396,,2023-02-08 11:38:40.099377,0.0,0.0,358290.0,31308.0
167156,5,7,0,0,1,107,,2023-02-08 11:38:53.655665,0.0,0.0,112469.0,36503.0
167157,5,5,0,0,1,218,,2023-02-08 11:46:19.047446,0.0,0.0,7335.0,6088.0
167158,5,65,0,0,1,134,,2023-02-08 11:46:16.754721,0.0,0.0,36635.0,32844.0
167159,5,226,0,0,1,48,,2023-02-08 11:46:17.320424,0.0,0.0,78224643.0,3983082.0
167160,5,7,0,0,1,899,,2023-02-08 11:46:18.895004,0.0,0.0,90872.0,53525.0
167161,5,1,0,0,1,831,,2023-02-08 11:46:21.768857,0.0,0.0,37564.0,7640.0
167162,5,12,0,0,1,884,,2023-02-08 11:49:10.513566,0.0,0.0,343416.0,112965.0
167163,5,22,0,0,1,847,,2023-02-08 11:59:03.487175,0.0,0.0,242361.0,90291.0
167164,5,18,0,0,1,36,,2023-02-08 11:59:10.890262,0.0,0.0,8291.0,5303.0
167165,5,53,0,0,1,848,,2023-02-08 11:59:16.008419,0.0,0.0,1815294.0,364201.0
167166,5,34,0,0,1,78,,2023-02-08 11:59:16.021217,0.0,0.0,28775.0,12470.0
167167,5,13,0,0,1,499,,2023-02-08 12:03:17.186424,0.0,0.0,202818.0,59025.0
167168,5,20,0,0,1,923,,2023-02-08 12:04:34.086727,0.0,0.0,7329900.0,509530.0
